pair_id,AF3-SHAP12,ESM-2,ESM-3,ESM-C,AF3-SHAP12+ESM-2,AF3-SHAP12+ESM-3,AF3-SHAP12+ESM-C
pos_p33434_p25785,0.99402654,0.6347457,0.83709204,0.1339028,0.9686179,0.93968624,0.9340959
pos_p16043_p32082,0.2977784,0.6310927,0.08090472,0.5044259,0.85652834,0.75315905,0.97108746
pos_p05555_p11835,0.99819523,0.6208098,0.9623563,0.74254656,0.9998179,0.97681445,0.9997962
pos_q9wtk7_q3uuj4,0.9917602,0.95194805,0.96245337,0.8546004,0.9986777,0.986011,0.99818265
pos_o55038_q04683,0.38335305,0.8516093,0.616451,0.12310149,0.9937588,0.96807,0.9680365
pos_q9quq5_q9qx29,0.99852055,0.917948,0.97222835,0.7510138,0.99767643,0.9663576,0.998447
pos_o88879_p70677,0.95625997,0.23282675,0.036154106,0.82940155,0.73967326,0.79118836,0.9816867
pos_p17710_o08528,0.9863436,0.47529182,0.45878637,0.71105576,0.9407053,0.73024666,0.9714219
pos_p0dmc4_q9wv08,0.01534558,0.4464016,0.005616531,0.00831957,0.5204331,0.69080234,0.17908303
pos_p35456_p22777,0.9456794,0.42406073,0.21877682,0.6995184,0.9434298,0.56507176,0.92313033
pos_p30882_p70658,0.06475391,0.120064326,0.6742266,0.38709617,0.91007304,0.92607945,0.7521493
pos_p31750_q05769,0.77051336,0.22852832,0.16072598,0.77770823,0.77005446,0.67474055,0.6128735
pos_p16406_p97474,0.53388226,0.002814107,0.002108291,0.10783908,0.035767544,0.2834155,0.017855635
pos_q9jhb2_q8bxt1,0.9649872,0.24668372,0.5545173,0.7708601,0.96649104,0.5805816,0.98466194
pos_p49722_p28076,0.8797678,0.98643976,0.94633526,0.73303705,0.9182822,0.6770665,0.22960411
pos_p51683_p10889,0.4974745,0.06543021,0.6752957,0.13310702,0.990395,0.8882101,0.84368837
pos_p05132_q62351,0.7176709,0.21604529,0.15646659,0.60103446,0.9147929,0.5735394,0.51320416
pos_q03366_p51682,0.25206164,0.60159117,0.87448406,0.42023847,0.94757396,0.8616867,0.96361303
pos_p70312_o08859,0.7001012,0.28587538,0.032350138,0.52724755,0.55038655,0.29253772,0.17242447
pos_a0a2r8vhr8_p20029,0.0012714372,0.0010442527,0.005804444,0.002786914,0.0059968303,0.07584809,2.5059667e-4
pos_o88879_p62897,0.20507044,0.31134126,0.014084232,0.15756215,0.045321178,0.34647858,0.080404475
pos_q9wuz6_p43432,0.13885304,0.85284597,0.50190777,0.79051155,0.44770002,0.75588536,0.19134225
pos_p01580_p42228,0.27257052,0.40248096,0.22873098,0.17426834,0.012081346,0.11277804,0.051582303
pos_q99jg2_p97313,0.2434775,0.0040270733,0.10770158,0.5468324,0.018970497,0.115071155,0.1670721
pos_p31750_p97313,0.10912759,0.007250672,0.5753547,0.32884732,0.02727907,0.30544028,0.36053023
pos_p41233_q60994,0.09838736,0.3022411,0.081208736,0.34642807,0.034096666,0.22188497,0.082300626
pos_e9q9t4_p03930,0.013090815,0.045901638,0.07138556,0.5225153,0.016784765,0.08148292,0.041018896
pos_q9z172_q7tn37,0.03433457,0.006284114,0.52636826,0.008830983,0.029870093,0.39827263,6.4776116e-4
pos_p41233_q00623,0.0047900747,0.010074173,0.004868771,0.017095426,7.593256e-5,0.03664971,2.3377781e-4
pos_p41233_p60766,0.1426371,0.08685673,0.1412802,0.59663683,0.4667233,0.17625523,0.03725505
pos_p31750_q9r0r4,0.109867156,0.23436351,0.025183886,0.64928955,0.01181924,0.322521,0.098575704
pos_p10630_p28660,0.34154353,0.0015746377,0.0059873555,0.22930199,0.02157633,0.12291391,0.03530892
pos_q99mk8_p70296,0.62240106,0.26301113,0.04774784,0.21580496,0.7717457,0.42732185,0.42565882
pos_q9d6y7_q7tmb8,0.1557727,0.020887526,0.015250806,0.011611905,0.011368621,0.06069857,0.003616587
pos_q99lu0_p11247,0.049987342,0.003603971,0.015125514,0.037691176,0.026857737,0.17708157,0.016136134
pos_q6zq88_g3uxn8,0.037300475,0.012618329,0.0038673182,0.008074489,0.008618354,0.045132622,0.0030770837
pos_p07724_p07309,0.19295146,0.13544455,0.0016812129,0.079896145,0.0053325696,0.084002376,1.262087e-4
pos_p51437_o35074,0.12399301,0.3391668,0.034997653,0.17272648,0.033842072,0.12703148,0.043607153
pos_q9z2i2_e9q401,0.672582,0.23602551,0.06890946,0.16589035,0.99065256,0.8778495,0.8784457
pos_p26883_e9q401,0.5666707,0.22256432,0.068713546,0.13185479,0.9744543,0.8329234,0.7049968
pos_q9z0f4_q7tn60,0.73214686,0.57790214,0.4085039,0.704684,0.99483454,0.8705763,0.99272525
pos_q80ss6_p63094,0.97805583,0.66141695,0.17258383,0.35787436,0.9994123,0.8008465,0.99254274
pos_q01815_q5rjf7,0.99102575,0.6355094,0.50267583,0.61255586,0.9991867,0.97070765,0.99982893
pos_p33434_q9jhb3,0.9946885,0.5141718,0.860226,0.58658814,0.9928853,0.9433687,0.984521
pos_p05132_p11416,0.95506924,0.9277771,0.62239677,0.984063,0.9196252,0.93472,0.9998926
pos_p42225_q9wvl2,0.96934235,0.6638073,0.981485,0.8563078,0.99967396,0.97615826000000006,0.99307513
pos_q9dbl9_q91ww7,0.9524545,0.12039264,0.017273663,0.21720962,0.92727786,0.376028,0.90558887
pos_q5eg47_q9r078,0.9998913,0.42730895,0.35516804,0.9542968,0.99957365,0.9870788,0.9999306
pos_q672j9_q61462,0.9985104,0.5572554,0.072435185,0.061507896,0.9828845,0.6516887,0.9233478
pos_q61093_p63001,0.97867465,0.12509274,0.026288157,0.36579958,0.9178422,0.6809842,0.98707414
pos_p42225_p42228,0.98576814,0.8953746,0.9910595,0.8079608,0.99991655,0.9796078,0.99023813
pos_p31938_p63085,0.96280676,0.93242663,0.98115647,0.9020469,0.9599479,0.9506515,0.991172
pos_p07903_q9qzd4,0.761752,0.4348086,0.65160006,0.33468068,0.9779097,0.9171881,0.95716006
pos_o70460_q9wut7,0.3784604,0.8769003,0.5993612,0.06765596,0.99446774,0.94000435,0.7854355
pos_p10148_p51682,0.46374843,0.70726913,0.5398357,0.064575285,0.9906811,0.94651014,0.67322063
pos_o35082_p06804,0.93316215,0.32418278,0.0021540269,0.4240028,0.82130927,0.38349184,0.89613
pos_q9es90_q8veb1,0.7963927,0.22577247,0.6691008,0.77676916,0.94254255,0.6970581,0.71807075
pos_p47811_p47713,0.67771053,0.15181968,0.2895822,0.684064,0.6806838,0.5512095,0.80389106
pos_p70444_o08529,0.30418655,0.1978733,0.0070365863,0.16930066,0.09718114,0.22890233,0.49523023
pos_q99n32_q9cra9,0.18166265,8.166109e-4,4.410008e-4,0.015298781,0.0045544296,0.04587596,0.0010812763
pos_o54957_q8cih5,0.005942624,0.993091,0.18509746,0.6353804,0.696133,0.7689817,0.027780253
pos_p28843_q9z2h7,0.58253294,0.63225514,0.112123564,0.5806136,0.55925494,0.51161736,0.24565738
pos_p41233_p70372,0.023629673,0.0013678271,0.029291207,0.16978848,0.17537645,0.34611186,0.03848541
pos_q9cq54_a7rdn6,0.11692753,0.0010184558,0.0020699599,0.008667152,0.011768039,0.18565808,0.11557301
pos_p09528_q811j3,0.2711378,0.005668312,0.07828706,0.5594211,0.019920152,0.09652117,0.62905335
pos_q64373_p00397,0.4339702,0.04937821,0.0359822,0.060547423,0.036126904,0.04634304,0.25238445
pos_q9wua6_q9jhg7,0.5023358,0.73623675,0.8069105,0.5831114,0.9024304,0.8509214,0.5945112
pos_q8bh93_q8k394,0.018209076,0.007854157,0.030569563,0.048476215,0.008720304,0.14153334,2.3290902e-4
pos_p22387_q4pza2,0.006443885,0.031645525,0.0020317924,0.012384112,0.009229638,0.10128295,0.0038666222
pos_p41233_p08226,0.010317119,0.26390997,0.023712547,0.090696745,0.0023113636,0.026721358,0.010660348
pos_q923i7_p60041,0.033858385,0.12089508,0.0033091733,0.015331206,0.00696336,0.041342366,5.812343e-4
pos_p70170_q9cqy5,0.020683927,0.2091603,0.10249569,0.43126047,0.009290879,0.23743825,0.0338647
pos_p51576_o35134,0.12492015,0.0034403708,0.4153342,0.28457725,0.0036383024,0.25059772,0.1110979
pos_p01027_o55186,0.056687,0.15507509,0.2913557,0.10480598000000001,0.061958868,0.18594787,0.03860159
pos_q61735_q64727,0.106505126,0.01113079,0.25155637,0.04969303,0.023904625,0.18470293,0.0061724894
pos_p51174_o55102,0.04043441,0.00391482,0.018408177,0.079064034,0.016302738,0.03425542,0.003948892
pos_o55003_p00397,0.009080128,0.00418196,0.021413509,0.009959629,0.0037883343,0.032705083,3.849506e-4
pos_o70325_q9eq08,0.5,0.5,0.5,0.5,0.5,0.5,0.5
pos_p31750_q8k1d8,0.028596088,0.41348612,0.18334161,0.77739614,0.06945477,0.3864326,0.5925746
pos_p47811_p34884,0.33913198,0.0522153,0.015733292,0.7037743,0.66240406,0.25343737,0.96042883
pos_p37172_p26883,0.99837995,0.8039503,0.34234858,0.74856853,0.9991447,0.98816365,0.99990475
pos_o35864_p29595,0.99828464,0.109396964,0.20002426,0.8751765,0.9977695,0.9608073,0.99394494
pos_q9z2d1_q6zpe2,0.9156523,0.91766965,0.5705242,0.8919616,0.998816,0.9337459,0.9992711
pos_p58682_q8vcw4,0.9971095,0.5876389,0.5735997,0.81072396,0.9991002,0.8158035,0.9994549
pos_p27005_p31725,0.98473364,0.5228446,0.83978164,0.9288199,0.9683528,0.8857659,0.9965585
pos_b2rsh2_q9cpv9,0.9824656,0.11878744,0.12779863,0.32107866,0.9989802,0.84710723,0.9971343
pos_q60748_q99ml8,0.9992994,0.011431129,0.10754189,0.26195034,0.9898363,0.87494254,0.999736
pos_p63094_p30987,0.97097504,0.65646917,0.057735063,0.32695428,0.9971361,0.7842719,0.99265105
pos_p10852_q9wtr6,0.9880735,0.7972714,0.045299727,0.07428215,0.99593985,0.6962655,0.92682993
pos_q62120_o35716,0.99633396,0.9445636,0.9952148,0.62269413,0.99888545,0.99329424,0.98242056
pos_p52332_o35718,0.98848236,0.97698396,0.99404526,0.77114046,0.99553466,0.9879946,0.9761554
pos_q61093_q05144,0.9759976,0.17235474,0.022716079,0.37435725,0.9310576,0.6971576,0.99535024
pos_q9jhi8_q61462,0.996953,0.6419823,0.06747372,0.05793041,0.9883267,0.5343958,0.8577011
pos_p42230_p42232,0.99297523,0.9843125,0.987866,0.7580332,0.9999893,0.9857348,0.99871004
pos_p47809_q9wtu6,0.96686846,0.9815579,0.98752815,0.91383463,0.98513097,0.97248465,0.99469215
pos_q9wvl7_q810w6,0.8166623,0.15593155,0.86635745,0.13390298,0.9839352,0.9111688,0.98462796
pos_o35595_q62226,0.9879601,0.47873712,0.15985665,0.27377617,0.9837526,0.8281805,0.9920745
pos_p29754_q9eqp6,0.9590884,0.038283285,0.34615603,0.28249255,0.9430132,0.7941347,0.9507009
pos_q60590_p07361,0.96493906,0.70900893,0.10573517,0.84921354,0.9750794,0.59566575,0.9525282
pos_p10148_p51683,0.39593408,0.70190567,0.5206163,0.059119962,0.9874451,0.9327467,0.59757537
pos_p18340_o88410,0.49393618,0.052072085,0.80176455,0.03895203,0.96640843,0.9417072,0.97891176
pos_q64237_o55192,0.91687334,0.7383101,0.2715338,0.2897095,0.8699722,0.5034338,0.86016387
pos_q9jhg7_q8r071,0.5384079,0.79765534,0.7946865,0.20521641,0.26937795,0.55235213,0.022648113
pos_q6w5c0_p70658,0.02730236,0.044835396,0.8568525,0.48180902,0.24673933,0.8272102,0.78440756
pos_o35082_q9jhi8,0.6778569,0.6905752,0.0010718809,0.27081344,0.66095257,0.15880795,0.40258005
pos_p70658_q9eqi5,0.69641596,0.15935539,0.8503513,0.29482478,0.4467438,0.79022783,0.6585437
pos_o55143_q9cqd6,0.002730237,0.050755423,0.0064141364,0.040712334,0.004497054,0.09893489,0.0016912532
pos_p28843_o35659,0.69971055,0.84064835,0.010615488,0.050265547,0.907563,0.40604848,0.18786374
pos_p39655_f8wis9,0.5657941,0.37963948,0.24544732,0.05867799,0.6327568,0.65353084,0.093136676
pos_q61618_q8k394,0.5092979,0.26960832,0.2191812,0.4348908,0.45285627,0.39317927,0.11186555
pos_q8cgy8_q6pi63,0.452246,0.3773965,0.0032081036,0.042488776,0.50265193,0.18436478,0.21134949
pos_p61014_e9q401,1.3975662e-4,0.096546605,0.019539015,0.12536092,6.031722e-4,0.02880942,0.0012736582
pos_e9q401_p56565,0.010708155,0.01914123,0.1941161,0.21750276,0.0020331426,0.13147375,9.996693e-4
pos_p31750_q8bti9,0.41429725,0.8766407,0.97605807,0.79827887,0.8796431,0.8847881,0.58225435
pos_a0a9l6ke70_e9q401,7.668614e-6,2.1881775e-4,0.006881444,0.0015944868,1.0955527e-4,0.022087248,2.0617364e-5
pos_q8bwt5_q62356,0.24815248,0.42603573,0.06441055,0.19561645,0.116137154,0.3476536,0.12835963
pos_a0a1l1sqg7_q91v77,0.0108931735,0.0066111796,0.23953314,0.3462042,0.0015719442,0.119048655,0.0023709654
pos_o35600_o88593,0.42164606,0.52693146,0.078343846,0.10225698,0.21358341,0.15314375,0.11646486
pos_p61014_q9d5l7,0.0464418,0.19777349,6.3135027e-4,0.004958663,0.039821066,0.099975534,0.0034604904
pos_a0a2r8vhr8_p42227,1.3941243e-4,0.02164243,0.0018557373,6.6120824e-4,6.4905983e-4,0.07147256,2.019763e-5
pos_a0a0g2jg53_q9jln9,0.5,0.5,0.5,0.5,0.5,0.5,0.5
pos_q9cpx4_q811j3,0.33204252,0.15570998,0.04743782,0.42320132,0.06154326,0.095218256,0.10699276
pos_p47811_p05125,0.17257571,0.0681144,0.00971999,0.086902484,0.11031171,0.17299248,0.0055166516
pos_o55143_p61014,0.0030410993,0.012537758,0.015466631,0.014660066,0.0018875065,0.089021906,2.7125236e-4
pos_q62048_o55192,0.039368283,0.020692574,0.055788644,0.06088404,0.04666908,0.18072899,0.08236621
pos_e9px95_q00623,0.0043163477,0.0065371897,0.008772629,0.015635097,7.068245e-4,0.042054426,7.762557e-4
pos_p28843_q91y74,0.47333503,0.83544564,0.013568919,0.79121786,0.6083929,0.15717287,0.42483348
pos_o70433_q9wua3,0.022851277,0.08477323,0.56630826,0.8867051,0.38874036,0.46958226,0.1733893
pos_p33434_p51667,0.05593866,0.04184922,0.29574513,0.40534472,0.03164433,0.3794958,0.072627634
pos_p37217_q62137,0.06494781,0.405469,0.5160087,0.26815507,0.31691906,0.62468773,0.0398369
pos_p21614_p48346,0.26009774,0.012279832,0.18332869,0.03191043,9.511033e-4,0.036081802,0.002608171
pos_p31750_p42337,0.24161538,0.9478927,0.9785533,0.9085022,0.92491287,0.8303381,0.7122667
pos_q9d0r8_q8bwc0,0.069609575,4.1315638e-4,0.28677678,0.5602216,0.018040715,0.4177707,0.7029893
pos_p97742_q9jjn1,0.15674077,0.09653226,0.3274789,0.021281522,0.011351761,0.40634334,0.018174594
pos_q5gan0_q80y81,0.057377707,0.45305437,0.006943733,0.11960885,0.16196081,0.07233564,0.059221104
pos_p08505_q99kq4,0.30073056,0.0121909045,0.009642737,0.020070335,0.0137617225,0.037085325,0.01112302
pos_q8r4t1_o08528,0.0013968465,0.00431704,0.025462551,0.027749233,0.0015604084,0.12080181,0.106241375
pos_e9qp56_q08857,0.0112938015,0.114599675,0.028962366,0.037969235,0.02672593,0.08716183,0.0015038314
pos_e9q0a8_q91yi4,4.3650722e-4,6.5748114e-5,0.09232177,0.097111925,0.0041358764,0.12436981,1.7393277e-4
pos_p11352_q9eq08,0.5,0.5,0.5,0.5,0.5,0.5,0.5
pos_q07813_p00397,0.138874,0.112091206,0.021688225,0.24711318,0.028051585,0.03129874,0.11953935
pos_q9bcz4_p17182,0.012334195,0.0011138794,4.0277964e-4,0.0028072724,0.005344247,0.07375254,0.048381284
pos_p10639_q8bg60,0.9307649,0.21286781,0.82625693,0.7996955,0.63204926,0.9103211,0.9797055
pos_p17918_q921p9,0.9374193,0.01540491,0.10645296,0.33323774,0.24804257,0.7559378,0.36135978
pos_p70380_q9z0m9,0.99357975,0.26132938,0.27947095,0.3604607,0.99595106,0.91893846,0.9860319
pos_p20109_o09030,0.96431124,0.4680962,0.17504188,0.5439868,0.99280626,0.7799424,0.99504364
pos_p08752_q9cpv9,0.9805013,0.10740673,0.12419295,0.47713763,0.99927145,0.84801966,0.9979153
pos_q9r244_q9qzc1,0.9952154,0.77061826,0.9734259,0.5362995,0.9989925,0.96919507,0.98950106
pos_p35347_p81615,0.99942696,0.16286488,0.14212349,0.06614427,0.9846699,0.8465788,0.9932547
pos_p97288_p63094,0.98563516,0.9249879,0.17312908,0.57802284,0.9984255,0.86455786,0.99857914
pos_o70460_p47774,0.42241773,0.84858507,0.55495524,0.06711121,0.9943821,0.9567301,0.89147264
pos_q8r4g9_p49582,0.9947739,0.99433917,0.9663255,0.98935574,0.99980587,0.98598194,0.9999685
pos_p21279_p49650,0.9728493,0.5875795,0.15242955,0.8163596,0.9997652,0.82278216,0.99828845
pos_q61606_p63094,0.97783786,0.8572446,0.5817502,0.57181805,0.9983615,0.82709724,0.99150276
pos_p30285_p39689,0.99611074,0.2888484,0.035869982,0.47883135,0.9111219,0.8420169,0.9191203
pos_p70658_p17742,0.97438645,0.03420828,0.12808464,0.22154799,0.98344654,0.72864926,0.9847343
pos_q8bnj3_o55234,0.9974815,0.9307779,0.09704829,0.37065142,0.98477906,0.67520285,0.94759333
pos_o35903_q9wut7,0.7478888,0.5835636,0.47125846,0.067875996,0.99568534,0.91111606,0.8505512
pos_p97297_p05132,0.081882305,0.23488054,0.023231477,0.225403,0.6762131,0.45180288,0.8867285
pos_p41160_q9jln9,0.017631376,0.015366186,0.0050540627,0.31855458,0.0036692321,0.072015814,0.10338062
pos_o70571_p35486,0.97199744,0.36723307,0.04108266,0.39603823,0.5492418,0.5559585,0.8594154
pos_q8bjw6_p62137,0.9053069,0.10243458,0.0063350485,0.5086986,0.1329211,0.6433198,0.33435246
pos_o35387_q6p5f9,0.063941956,0.07391649,0.0314536,0.012096236,0.12882979,0.3723071,0.067685544
pos_p11032_p04187,0.94388396,0.9011737,0.7025983,0.9610729,0.9298309,0.9017753,0.9700291
pos_q9z0d9_p12850,0.40143973,0.06246244,0.56557345,0.23592304,0.9396382,0.7875518,0.58825713
pos_p13864_o35718,0.48221022,0.06083097,0.4960636,0.16815355,0.08079133,0.5976504,0.29990733
pos_q99j95_q9eqh2,0.53601,0.28779674,0.5261309,0.43225485,0.94304436,0.5801575,0.9027117
pos_p26883_p11881,0.10125081,0.49635807,0.0156152,0.18682817,0.3832771,0.32033494,0.1098916
pos_q9z2a7_o08601,0.64250696,0.6023378,0.09034695,0.018714411,0.035606615,0.08854825,0.0019939847
pos_a0a2r8vhr8_q8k4k2,2.7189037e-5,0.5069182,1.7410418e-4,0.01757708,0.0085672205,0.18128307,0.005039763
pos_q07813_q80w65,0.48326546,0.16276193,0.026229257,0.055427425,0.26786965,0.08885279,0.18207449
pos_p10810_q9cqw5,0.75580806,0.062732905,0.49028134,0.07031537,0.39621857,0.39116907,0.40498713
pos_q99n32_p22725,0.5303561,0.82666934,0.056913536,0.24639192,0.5421929,0.09863837,0.09919333
pos_q9dcb8_e9q401,0.0029025078,0.03647537,0.22595704,0.3463621,0.0122131305,0.16812693,0.033030123
pos_q9epc2_q99n32,0.13477914,0.37974557,0.019864507,0.5136259,0.10552539,0.3053867,0.26172057
pos_q99mk8_p06804,0.65735173,0.07124323,0.05148103,0.17191137,0.7225758,0.39388943,0.02154681
pos_q8cfu8_q91zj5,0.035846844,0.0039753406,0.0067875655,0.03194958,0.0027176605,0.13746999,0.0018476405
pos_e9q401_q6p069,0.10147722,0.041466776,0.27550668,0.039932523,0.04644996,0.19736485,0.07831547
pos_e9q401_q9cxl1,0.0592066,6.543775e-4,0.075078644,0.11811719,0.002178694,0.040732045,0.04384285
pos_q60614_q8k394,0.3904467,0.6021058,0.2894642,0.5253021,0.4504805,0.30943877,0.15261883
pos_p47811_q921p9,0.08379559,0.06340166,0.04837428,0.93247485,0.0019194339,0.25470623,0.090364836
pos_p97313_q9bcz4,0.5,0.5,0.5,0.5,0.5,0.5,0.5
pos_p11881_p56565,0.040235255,0.06953101,0.5316214,0.4279254,0.01662292,0.2649638,0.009304997
pos_q60876_q9jln9,1.2289885e-5,0.12326492,0.002474899,0.013960777,6.041802e-4,0.07656144,0.0020915123
pos_p20918_q80xd8,0.055149995,0.011647394,0.024566442,0.29877102,0.0039719017,0.20634899,0.016366491
pos_q9jhi9_q80t19,0.12186205,0.2502484,0.006324719,0.010270923,0.019119143,0.07248566,0.022699518
pos_p04187_p10820,0.74579924,0.0032232103,0.16996387,0.5395299,0.12581809,0.525896,0.08735298
pos_q8bh93_q9jln9,1.02372745e-4,0.010271613,0.0041094413,0.0089194225,0.001108244,0.09149429,1.5725277e-4
pos_o08529_p48787,0.07246673,0.25972855,0.001805499,0.040737066,0.040094167,0.17715816,0.0015019879
pos_q9db70_p11881,0.003715815,0.0059897457,0.007980581,0.031980217,0.0032277375,0.096468955,0.0030449445
pos_p54130_p70312,0.061503675,0.11267853,0.07707804,0.82830036,0.15529877,0.42547244,0.08458732
pos_q8c0t9_q9cqv1,0.034317438,0.033454746,0.012714859,0.0074520893,5.3701113e-4,0.12642078,0.0039998675
pos_o35600_p10923,0.018544538,0.080298714,0.017841803,0.2629353,0.0019308876,0.0409478,0.02868449
pos_p38649_o35082,0.3303271,0.36135185,0.015329585,0.36241058,0.069211006,0.112600915,0.43194172
pos_p21447_q64373,0.08381595,0.36857405,0.012896541,0.5587184,0.004224824,0.1256169,0.43617424
pos_o54833_q9cxl1,0.6708943,1.4159285e-5,0.020501876,0.011885888,0.1474758,0.27445775,0.24587123
pos_q62086_q5ssn7,0.25715122,0.27412862,0.0027051908,0.0032384715,0.1921526,0.120053686,0.019382948
pos_p29754_p39655,0.33443892,0.035567984,0.17621394,0.07031954,0.12020579,0.4029355,0.12028084
pos_q9cr42_q64727,0.103539206,0.2131967,0.023312768,0.042341825,0.062366385,0.32603994,0.015071722
pos_q60631_q8cih5,0.13505314,0.9902164,0.9986557,0.956082,0.97900975,0.91592467,0.81995150000000006
pos_q3tti9_q9jhg7,0.48808867,0.980113,0.54600686,0.4038395,0.672987,0.411795,0.32501963
pos_q9qyj0_p70699,0.17825125,0.017203987,0.03106714,0.05260032,0.23189639,0.30730006,0.091586486
pos_q9qur7_q07832,0.32267267,0.13702233,0.44852722,0.77936924,0.171665,0.72481394,0.62617975
pos_q60770_q9r0p9,0.53512627,0.46743926,0.4375719,0.16766898,0.3290753,0.5930599,0.058456887
pos_q8cjg0_p70372,0.022792323,0.025848107,0.0036519177,0.69161963,0.36144146,0.4736675,0.845718
pos_p03958_p28843,0.6374996,0.05036783,0.04772251,0.69220203,0.22614394,0.15564641,0.52529573
pos_p70288_q8r1h0,0.25559962,0.120700955,0.06533149,0.35656917,0.09334539,0.0873835,0.097806245
pos_p54310_p61364,0.02669837,0.17917246,8.414039e-4,0.059164636,0.0010420141,0.035826795,0.0017089002
pos_p30681_q9dcd0,0.07231411,0.0054119593,0.07060916,0.005199032,0.00289535,0.16172607,0.0027255944
pos_q3u487_p61957,0.12904482,0.2896477,0.09772768,0.2726891,0.7117799,0.27765635,0.010899418
pos_q9cpq8_q03265,0.084073946,0.008778486,4.1354055e-4,0.09492774,0.006999559,0.016426899,0.040514994
pos_p97813_o08992,0.17306367,0.4945447,0.27312267,0.2281769,0.5536041,0.28828117,0.50604665
pos_q9qy05_q9jma9,0.026412517,0.029432807,0.0997032,0.20390564,0.12100502,0.116350584,0.397654
pos_q61176_p07750,0.39412534,0.01743451,0.035246607,0.006855127,0.013569692,0.03888414,0.011552044
pos_p05017_p33434,0.01761471,0.10308743,0.06776563,0.029911596,0.013800042,0.1617906,0.0023213506
pos_p29351_p07091,0.10813762,0.94737065,0.3885462,0.5224451,0.6542238,0.6476799,0.2685791
pos_q9z2d1_e9pxf8,0.9075196,0.9463758,0.5496043,0.74685246,0.99818593,0.911961,0.9991178
pos_p62331_p70181,0.918019,0.85143274,0.22486052,0.94453883,0.9957787,0.9615524,0.99869436
pos_q60748_p81615,0.99933124,0.57049614,0.13719316,0.45982003,0.9950654,0.7453368,0.99812764
pos_q9r1w5_q99ja0,0.9992888,0.20415919,0.08674944,0.12129339,0.9872306,0.75936675,0.9962112
pos_p70372_q8bgw1,0.7339216,0.0032500825,0.008805968,0.10707668,0.8452629,0.87690586,0.9893147
pos_q8ciz9_q61462,0.99877053,0.61101836,0.13865726,0.10869425,0.9805966,0.69948256,0.9754049
pos_p11214_p22777,0.9842195,0.77788,0.010769059,0.3773924,0.9940644,0.9053652,0.9738304
pos_q8r1p4_q9cqy1,0.9960163,0.11183452,0.44343928,0.044198763,0.9659503,0.90054953,0.28705087
pos_p54310_p05132,0.9567094,0.43551028,0.78310525,0.41744012,0.89247876,0.7638361,0.7216271
pos_q9qun7_q9epw9,0.9825842,0.4787311,0.97216076,0.38256776,0.98983485,0.92332673,0.99062234
pos_p04202_p17125,0.99338645,0.61011094,0.91909474,0.8603563,0.98146194,0.89234376,0.9988814
