file,VDWAALS,ESURF,TOTAL
Q9QY05-P35569,-99.2039,-15.8432,-34.1251
Q5D0E0-A0A1Y7VNZ6,-104.2846,-16.4456,20.1819
P97822-P70180,-65.6981,-14.0492,-2.3523
Q80TA6-O08586,-151.3359,-22.644,-48.01
P18762-Q91YI4,-146.4743,-23.7759,-23.77
Q5EG47-P14142,-191.8011,-34.917,-144.8038
Q8R0F6-Q9ES46,-81.6692,-13.6659,2.3805
Q9EPC2-Q99N32,-190.7397,-29.9438,27.3604
Q9WV60-Q9WU22,-257.5181,-40.0764,-3.5265
P23204-P28704,-232.1441,-40.725,-42.308
O35242-Q71FD5,-110.9211,-14.8994,10.2401
O70343-P40630,-121.1671,-30.4823,-54.9154
Q80YQ1-P04202,-78.0743,-13.0781,-0.7624
Q02248-Q61164,-465.2775,-81.3013,-109.1092
O35930-Q9CQ00,-42.4002,-4.7479,-0.6194
Q9DCB8-O55143,-42.6593,-7.536,5.0375
Q9Z1E3-O88351,-194.9075,-32.2618,-31.6006
Q5EG47-P23204,-258.8854,-39.8642,-114.1004
Q80UF4-O09118,-112.0571,-15.7098,-18.6553
Q6P8I4-Q6VVW5,-86.9848,-14.296,-42.756
Q01705-Q00731,-175.6259,-31.3771,-40.0906
P23242-Q9CQ73,-246.2543,-36.0451,-94.3006
Q9Z1R3-O08530,-105.78,-17.1163,-34.4519
O70325-Q60795,0,0,0
Q9WTR6-P02340,-95.6587,-15.7386,-52.4822
P21275-O35607,-208.1758,-32.5581,-28.0683
D3YVF0-P05132,-211.7199,-34.9531,-98.448
P11214-P22777,-110.1802,-19.9225,-142.4547
P26450-P34152,-214.0927,-34.5056,38.077
Q60680-O88522,-234.7559,-41.2386,-185.5996
O35565-P21803,-223.8048,-33.4131,-85.2579
P97742-P23204,-149.9142,-22.6008,1.9933
P58281-Q8R104,-104.8162,-15.2242,8.609
P48787-P50752,-271.6523,-44.3162,-200.6841
P20263-P48432,-103.7846,-17.6432,-32.7411
E9Q401-P56565,0,0,0
Q01705-P04202,-177.6713,-24.5015,18.9552
Q64336-P04202,-116.1352,-15.6758,-36.5127
Q61288-P70340,-210.0118,-32.6123,-105.3874
Q08369-Q8CCH7,0,0,0
P60324-Q9JHI8,-186.5549,-30.5861,-82.066
P45481-B2RWS6,0,0,0
Q9JLN9-P02340,-249.0813,-41.9577,78.4242
Q04207-Q923E4,0,0,0
P31240-P05622,-185.6396,-28.7354,-91.105
P30882-Q9Z126,-81.5744,-12.7789,-31.796
Q8K1M6-P05132,-42.1315,-8.3699,-0.1483
P47738-P16054,-73.9886,-10.9278,33.3953
Q60843-P60324,-102.0043,-17.3745,-47.6646
P35917-P97953,-287.5856,-41.3833,-71.5863
P22777-P04202,-77.2849,-10.1526,0.1432
Q8VI36-Q64727,-333.4,-53.7974,-82.6284
P07750-P52633,-146.6848,-24.7984,105.198
Q9WV60-P26450,-163.2441,-24.786,12.7811
Q9D906-Q91VR7,-233.5744,-37.8921,-108.07
Q921J2-Q61037,0,0,0
P25118-Q3U0V2,-77.0933,-13.4457,-14.8181
Q9D2Y4-P97434,-100.4333,-17.7782,-4.7367
O08734-P10417,-176.2307,-24.9079,-117.2775
Q769J6-Q8CIZ8,0,0,0
P18893-P06804,-8.0338,-0.3056,9.6391
E9Q557-P23242,-265.9391,-46.2623,-49.672
B2RWS6-Q61221,0,0,0
P97474-P70326,-128.9486,-18.8236,-14.7713
Q01279-P42227,-202.6927,-30.4217,27.5171
P41245-P06804,-197.4383,-36.1734,30.3483
Q02858-Q06806,-487.5651,-74.8155,-17.5366
Q61160-Q60855,-57.9432,-7.0167,-8.7517
Q9CR75-O54907,-65.5544,-11.6329,-74.8009
P97333-O08665,-168.3115,-27.6763,-119.5338
Q60994-P06804,-114.5997,-15.9353,-40.105
Q8CDJ3-O70405,-481.4942,-69.1837,9.9982
Q62120-O35718,-159.9965,-21.7017,-95.9125
P10749-Q9QUK6,-201.5577,-37.1699,-77.7257
P25446-P41047,-62.1269,-11.5937,-43.0051
P31750-P06803,-153.5175,-27.9311,-3.4871
Q60994-P41160,-46.8206,-7.9163,-22.0231
P70424-Q61526,-811.9475,-121.6133,-243.5047
Q60751-P35569,-613.6768,-91.1011,-95.478
Q80W65-Q9QUK6,-191.1201,-31.0268,100.815
Q61115-Q99K82,-226.8031,-39.0374,-7.1966
Q61735-P35441,-110.1219,-22.4403,-40.1143
Q9CPU7-Q9WVH4,-123.3438,-17.7809,-15.5637
O35607-Q9WV56,-54.4724,-8.7867,20.8857
Q8R4B8-Q9QUK6,-106.2336,-15.7148,14.7261
O08530-Q8CI15,-51.9595,-7.0649,-6.1925
P35569-P06804,-77.1638,-10.4205,26.9742
P21274-O35607,-97.1774,-20.3548,-44.8551
P36895-O35607,-297.9315,-51.0922,-59.9393
Q08369-Q61039,-73.8098,-10.9885,-17.0239
P70302-Q61056,-102.3671,-14.7746,44.7101
Q06507-A0A2R8VHR8,-66.6081,-12.0865,-32.3677
P27512-P39429,-91.0869,-16.09,-40.5765
P01580-P42225,-79.2506,-16.8783,-88.7159
P31750-Q923E4,-208.0818,-33.0311,-52.3707
Q80U63-Q99MQ3,-121.2758,-16.8776,-31.5387
P08505-P47811,-116.3733,-20.8982,-6.8539
Q80U63-Q9WVS6,-60.2643,-9.0975,-16.3809
Q62120-P48356,-638.8365,-91.9995,-211.4605
O08715-P05132,-231.7525,-31.0992,-13.6145
O88572-P22725,-117.1896,-15.9533,26.4482
Q61337-P10417,-193.6702,-27.7478,-161.0633
Q00651-P29533,-265.5068,-43.3599,-45.4017
P20491-P0C191,-85.2657,-12.1811,-59.8671
Q8BUN5-Q62312,-108.7521,-22.0535,3.9816
O55111-Q02257,-579.1804,-88.8096,-196.4068
Q9WUA6-Q9WV60,-112.3692,-21.9089,-7.9883
Q8K4Q7-Q6NS57,-307.2276,-53.8477,38.0458
O88597-Q62190,-88.5824,-13.8248,-21.4953
Q8C0T9-Q9JKD3,-6.7988,-0.8074,0.3217
Q9JL06-Q8VCG9,-71.6267,-10.9152,-9.1059
O08686-Q99MK8,-271.015,-43.8114,-53.6546
Q04207-Q9QUK6,-152.6228,-22.2826,28.941
Q91XV3-Q61584,-56.1393,-10.409,-31.2742
A0A1W2P6X3-Q80UF7,-319.98,-47.4532,-32.6058
Q61618-Q3U034,-70.0328,-13.742,-38.504
Q9CS00-P48787,-216.4172,-35.2756,-120.4704
Q8K4Q7-Q8BH93,-130.22,-16.1113,-64.537
Q921J2-Q8BXK4,-124.3531,-20.755,-36.2082
P51637-Q9BCZ4,0,0,0
Q8R4G9-P49582,-325.4286,-45.8909,-163.7864
Q61735-Q64727,-130.1141,-24.4367,101.1716
Q91ZR5-P97784,-148.9549,-23.8559,-46.7735
Q5EG47-Q8K4Q0,-146.0871,-20.2744,-28.043
Q8R071-P48787,-179.7489,-30.3685,-35.2238
Q8VEN2-Q9Z180,-42.0079,-6.8256,-14.4648
Q61462-Q09014,-223.9874,-33.9226,-131.5145
P97305-Q9JHG6,-41.5687,-7.3427,5.0121
Q9QY05-P26450,-221.6205,-35.889,-67.1947
Q5EG47-Q71FD5,-139.0289,-21.8124,-19.6561
A0A2R8VK70-Q8R0F6,-49.9808,-9.6113,30.5503
Q9EST8-P04202,-84.1411,-12.4711,3.7838
Q9JL26-P29533,-120.3254,-18.0288,63.5582
P22387-Q6WKZ7,-80.2298,-14.0881,-38.5108
Q8R418-Q91WM1,-109.2579,-17.3008,4.4334
Q9EST8-P59941,-217.2588,-35.0835,22.2045
Q3UB74-P04202,-69.1752,-13.3522,36.9299
Q9QY05-P14142,-26.0732,-3.05,12.5079
P70424-A0A6I8MWW5,-136.5263,-22.1281,21.2151
Q61614-Q8VEN2,-188.6176,-26.3123,-59.5221
Q8BG36-O70343,-226.946,-36.8397,-83.0447
Q922M5-Q61584,-197.0801,-31.2836,-48.178
Q9ESJ7-P22366,-40.7928,-8.0126,-5.5286
Q62463-Q9WU02,-64.7079,-6.5818,8.8379
Q8K1M6-Q5NCS9,-127.609,-19.8875,-51.6189
Q8K1M6-Q8BGV8,-183.6296,-26.3176,-18.2403
Q00690-Q62170,-38.9239,-6.434,2.3981
Q5EG47-Q8R104,-158.0255,-22.3709,59.3053
F6U238-Q01705,-1110.4183,-160.9536,300.7331
O35625-E9QAQ5,-491.3398,-75.922,-189.8945
Q9DCB8-Q9Z329,-44.5896,-6.9605,-4.5485
P15379-P70312,-473.5329,-76.5162,-103.5418
Q9JI91-Q9CS00,-214.7921,-42.2597,-21.1464
Q60644-P28704,-222.0616,-36.9744,-24.339
Q9CR16-P42227,-161.3158,-22.8287,19.6324
Q60612-Q80TL1,-75.959,-11.8582,15.8418
D3YU50-Q8R071,-103.6831,-17.3609,26.6383
Q8CIW5-Q9EQU3,-79.1236,-11.8978,10.5563
Q8VII8-Q9QZ59,-130.337,-21.3134,-39.2747
P01108-Q60793,-129.6204,-24.9771,-41.9628
Q9D1D4-O35516,-82.7246,-15.9118,-45.047
P09055-Q8CIB5,-93.5061,-13.4451,-56.3766
Q3UKF7-Q61735,-79.2504,-13.0914,3.4484
P06804-P50284,-84.201,-10.7142,-12.7462
O70507-Q8C437,0,0,0
Q04207-P42227,0,0,0
Q8K4J6-Q9QUI0,-86.635,-13.7233,-28.6904
P51437-Q8VCC8,-114.2583,-17.6362,12.6437
Q9QZC1-Q61143,0,0,0
P22366-Q9EQU3,-133.9244,-16.7007,-25.6659
Q60793-Q8VIM5,-168.2134,-34.3196,-157.4865
Q9D8T2-Q8R4B8,-158.6317,-24.3887,59.4407
P60324-P13609,-72.0202,-11.921,-39.5175
Q9QUI0-P70336,-83.6269,-11.4144,-45.4587
P31041-P09793,-118.0349,-15.7823,-38.9466
Q80SS6-Q60641,-166.2045,-27.6714,-15.8336
Q9R182-P11152,-75.6704,-10.9946,-20.1272
Q01279-P48030,-165.9557,-26.2049,-115.2556
Q99KQ4-Q923E4,-113.1829,-18.2597,3.9346
Q8CDJ3-O88597,-707.1499,-105.1517,-467.3928
Q9WVS4-P50114,-88.3235,-13.5768,-29.2287
Q9ERB0-Q9D0I4,-193.7692,-33.9066,-98.8405
Q9D0I4-O70404,-172.1136,-27.6201,-58.6188
O55143-P56565,-94.2762,-13.8212,-28.3796
P53762-P97481,-623.6316,-94.3032,-344.9382
Q8BK64-P04202,-159.1645,-23.1838,-35.4941
P21274-Q01705,-460.8944,-75.0236,-36.7407
Q9WU66-P22725,-153.5769,-26.0863,-95.2397
Q9Z0H7-A2AIV8,-43.7047,-11.1296,-31.3126
A2AIV8-Q2TBA3,-25.8964,-6.6629,24.6672
Q99KR7-Q8R104,0,0,0
Q60787-P48025,0,0,0
P11276-P09055,0,0,0
P98083-Q923E4,0,0,0
P63001-P27870,-271.6094,-42.5536,-39.2117
O55143-Q9CQD6,-138.5365,-20.3255,-56.1947
P31750-P07901,-148.9366,-25.8449,117.0498
Q9WVS6-P02340,-102.2872,-16.8985,22.013
P42227-Q9R117,-154.4339,-23.0874,-8.3707
P31750-Q8BYJ6,-258.6077,-46.2191,-29.6643
Q9JLN9-Q923E4,-328.3521,-52.1965,-6.0513
Q8C3P7-Q9ER69,-112.2436,-18.3587,-55.1977
P15208-P81122,-1221.943,-172.0927,62.3449
P23242-P16054,-274.4727,-41.6762,3.574
P52800-P35918,-247.501,-36.3723,-57.2955
P31041-Q64389,-13.1706,-1.1088,-0.5949
P0DMC4-Q9WV08,-199.2938,-29.9873,-161.4424
Q8CFN5-P70326,-98.7674,-16.5178,-31.8728
Q61056-Q9QZC1,-472.4347,-68.5048,-244.9861
P42225-Q9WVL2,-331.9982,-52.4548,-39.728
Q80Z64-P48432,-36.506100000000004,-4.3498,11.1948
Q9ERS2-P42227,-35.1204,-6.3322,-22.0846
Q61457-P97377,-170.1264,-27.687,-78.22
Q62073-Q571K4,-543.7379,-82.4643,-349.9553
O08530-P52592,0,0,0
P01580-Q9JKD8,-117.0315,-17.1075,-49.7059
P25322-P30285,-145.3482,-20.7577,-60.3819
Q62009-P04202,-83.1609,-12.2877,-26.2345
Q6GQT6-Q3U1N2,-215.7003,-31.7193,-27.3248
Q8VCX5-Q9DB10,-10.6897,-8.1891,-56.8327
Q3UMR5-Q8CD10,-41.3937,-7.3328,13.5596
P37238-P04202,-86.1026,-14.098,-10.7065
P28843-O35659,-148.4917,-21.6583,-6.6819
P31001-E9Q557,-764.4235,-194.5192,42.7974
P97468-Q9DD06,-252.6164,-36.2451,-139.6428
P54310-P05132,-176.9151,-27.2133,-88.1491
Q8VI36-P05480,-109.5376,-17.0826,-15.1088
E9Q401-Q9CXL1,0,0,0
O55143-B9EIW1,-161.4637,-22.2536,-17.9352
P35918-Q08481,-83.1407,-10.2282,11.4398
P63001-Q9QUI0,-57.1601,-8.159,-1.8126
P31750-P34152,-276.8452,-47.427,109.2078
P04202-P02340,-148.5962,-22.4887,-21.1318
P38647-P11881,0,0,0
P13864-Q8VDF2,-450.2734,-72.4605,8.3089
O35714-Q7TS55,-48.837,-6.0998,-33.6254
O35622-Q03142,-266.9664,-36.4537,-105.2296
Q9JJN1-P16092,-342.6479,-48.9648,-105.7751
Q3UJF1-O08852,0,0,0
Q8CBY8-Q60795,-78.5875,-13.8649,-18.6249
O55111-Q9CQ73,-410.5561,-67.605,-115.5627
P21275-P36895,-168.1348,-25.6918,-65.661
Q811U4-Q9WVS6,-100.2342,-13.6802,-8.7957
Q99JB6-P04202,-164.9134,-22.2576,2.56
Q5DTX6-Q7TSJ6,-771.4204,-111.885,219.5664
Q99MQ3-Q80U16,-239.3139,-37.8714,-69.4004
P21274-P70340,-159.3174,-23.2845,-7.8172
Q62226-Q99K82,-59.773,-12.405,-35.679
P35918-P35821,-240.1722,-37.6485,43.7192
P31750-P02340,-144.354,-24.0149,38.999
P31041-Q00609,-68.426,-10.3472,-47.6008
P42582-Q9ES03,-84.1064,-13.9547,-5.1309
P08505-P04202,-79.2039,-13.3751,-48.2604
O08530-Q9JIA7,-68.9637,-8.9747,-10.5108
Q60795-Q64669,-18.4289,-2.4312,2.7073
Q8VII8-P63001,-126.1269,-18.3966,10.0846
O55222-Q8VI36,-132.031,-22.4207,-16.8888
O08528-Q60932,-20.8452,-3.0191,12.5207
Q9EQX0-Q99P50,-120.7578,-18.9667,-27.6322
P27512-Q60803,-126.6524,-19.0944,-27.2793
Q9JLV1-Q9JK92,-283.5585,-39.9664,-234.3227
P31750-Q01279,-113.8179,-19.6972,29.43
Q8R4B8-Q4JK59,-783.6367,-115.3902,155.933
Q9D8Z6-O70405,-207.449,-29.1673,-21.4971
Q64389-P09793,-13.4034,-2.3607,-6.8357
Q99JY1-Q9QUK6,-62.7033,-6.6495,-24.284300000000002
Q62120-P06804,-88.6319,-15.0766,-26.9411
Q00609-P09793,-75.9338,-12.7163,-62.4935
P35456-P29788,-238.9578,-38.6895,-160.1533
O55111-E9Q557,0,0,0
P17515-O88410,-292.8322,-49.1234,-262.9305
Q9DC77-Q01705,-191.3501,-28.5241,-54.9313
Q61214-P97305,-404.1758,-65.9302,-182.1507
P09055-P34152,-209.1985,-30.2807,14.667
Q61140-P05480,-301.2792,-48.2555,-166.3308
P52793-Q03145,-155.4247,-24.6947,-70.229
Q8CIH5-P48025,-172.0694,-25.8152,74.4739
P33434-P41245,-75.6978,-11.1685,-26.6855
Q9JL99-Q62011,-108.8635,-18.6319,-101.1924
Q60994-P60324,-25.094,-4.1333,-8.3841
Q9CQ73-Q9JJV9,-485.4331,-77.2475,-90.6147
P23242-Q9JJV9,-151.2813,-25.2806,-14.61
P33587-P15306,-190.8971,-29.4572,-97.8637
Q9QYE5-O35516,-897.1747,-141.2501,-63.1258
Q9Z0L4-O35607,-93.7892,-19.5941,-76.134
Q00623-Q61009,-73.7591,-10.6855,-14.5754
P23242-Q01231,-149.3376,-18.8348,-74.8652
P97471-Q9JIW5,-264.4774,-41.1007,-110.5264
Q07813-P70677,-88.7702,-14.6573,-90.356
P01101-Q91Y86,-127.5413,-18.4831,-43.9423
Q6NZM9-Q60929,-154.3901,-26.7396,-99.1733
O35625-Q61062,-251.9255,-41.4992,-108.8271
Q9EQD0-P22725,-170.5812,-26.2123,-62.8048
Q60876-Q9JLN9,-341.8282,-54.9652,-3.3047
Q07813-Q60932,-119.6742,-18.2719,-57.6111
P45481-O70343,-1872.8618,-290.7996,27.4801
Q9WUA6-O35904,-180.9231,-32.0735,58.2884
P29754-P05480,-163.118,-29.7308,-99.7951
Q63953-P43432,-85.6134,-13.0351,-74.7683
Q8R071-Q99JG7,-82.0119,-12.4294,-32.0416
Q9WV54-Q9EQG9,-132.9211,-18.0687,28.7351
Q62165-E9Q6R7,0,0,0
O70468-Q9WTI7,-371.22,-61.4913,25.8211
Q60680-Q9EST8,-198.0164,-31.9173,-27.6861
P11859-Q9CYN9,-88.5779,-11.2289,27.8377
O35625-Q02248,-499.2047,-81.5869,-280.6825
Q3UU96-P61014,142.4436,-14.429,271.3974
Q9CS00-P58771,-81.0135,-13.7614,-34.6676
P00405-P08228,-33.6822,-5.9618,4.6915
Q7TS72-P98083,-417.7565,-57.6269,-43.5258
Q9JLV1-Q99M31,-326.0494,-52.1705,-126.5205
Q8VDJ3-Q9JLC3,0,0,0
Q61735-Q8K1B8,-107.5239,-13.9137,-33.0097
Q69ZJ3-Q3U1N2,-377.3936,-60.6388,3.6023
Q9Z1M0-Q9JIP4,-56.7194,-8.8602,-4.7902
Q5EG47-Q9WTN3,-251.6855,-38.8097,-17.2244
Q3UPI1-Q6NS57,-110.3852,-19.7468,-27.8024
Q9JKP8-A0A2R8VK23,-49.7212,-7.0776,-8.8186
P03930-P51576,-111.1142,-15.1333,-19.8441
Q8BGR3-A0A1B0GT12,-92.1181,-14.488,-19.434
Q9D832-Q9EST8,-199.0223,-31.6294,-63.1885
A0A2R8VK70-F8WIP8,-49.2484,-6.5612,-8.8678
P20029-A0A5H1ZRL1,-366.1637,-60.7536,-24.9477
Q9EST8-Q8VF66,-154.681,-22.1686,-14.6484
A0A087WRM3-F8WIS9,-230.8896,-37.6415,-60.5065
P50284-Q3TBL6,-114.3787,-16.8323,-29.5521
P18762-O55192,-25.2954,-1.9758,-3.8088
Q91UZ5-Q9EST8,-63.8515,-9.0925,48.5031
Q9EST8-P68404,-117.1299,-19.3476,16.0731
O88566-Q02248,-516.5529,-80.935,-215.6
Q91V87-P04202,-115.1543,-20.1177,2.1027
Q9EST8-P29533,-162.5257,-23.7701,4.3738
Q9EQY5-Q9BCZ4,0,0,0
Q3UDN3-Q99KR7,-100.004,-12.9216,-33.6497
P48302-Q8VEN2,-269.709,-38.3719,-80.0515
O35718-P04202,-70.2907,-10.0137,-7.7633
P29754-Q62120,-48.5614,-7.2,-3.5606
P11798-P97305,-318.4503,-52.7031,-128.4405
Q9EST8-O70343,-285.2146,-45.772,-39.2252
Q8CI19-P04202,-134.4436,-20.2549,-10.6353
Q5SRY7-Q71FD5,-164.758,-24.9035,-15.9385
Q6P3Z7-F8WID5,-217.7476,-49.1784,-129.9049
O88879-P00397,-37.2593,-4.5668,0.4087
E9Q2E9-Q9EST8,-117.7721,-17.3202,16.3254
Q9WUA6-Q64373,-79.4048,-15.8547,-2.3398
Q9ESU6-Q99LU0,-272.9207,-46.5446,-37.7472
Q61315-O35625,0,0,0
F8WIS9-F8VPR5,-277.4308,-40.4243,-34.1028
P39655-Q80W65,-65.8745,-10.169,-6.447
P55292-Q02257,-417.562,-70.7461,-284.1005
P35561-Q99M15,-30.5703,-5.4988,-25.2984
Q01705-O08674,-307.5175,-43.4603,-90.5306
Q3UU96-Q61036,-111.287,-16.4009,52.9398
O70309-Q8BQP9,-92.9285,-13.2075,-6.9594
Q8R071-Q9D5L7,-178.652,-25.6263,-23.2494
Q8C0T9-Q8C6L5,-58.4169,-12.7552,8.7677
Q9QY05-Q9BCZ4,0,0,0
Q9JHB2-P48787,-59.2959,-9.6058,-9.3301
Q9CR16-Q8R104,-57.3493,-8.0665,2.0573
P18762-A0A0B4J1G6,-123.2358,-17.264,-27.571
Q5EG47-A2A7A1,-446.6779,-66.8356,-140.8918
P97305-Q61143,-165.0828,-29.971,21.1786
Q8BH93-Q99P51,-58.6029,-8.4357,-39.496
P18762-G3UYX5,-65.1742,-11.0394,-11.9779
P15379-Q9JJT9,-253.2113,-46.6577,-200.3352
P29754-Q00560,-206.4044,-36.1015,-112.0141
P29754-Q9EPQ8,-737.2994,-108.4863,426.4514
O70145-Q8BG99,-237.2041,-37.1714,-49.5947
Q9D832-Q4JK59,-677.1683,-98.2544,79.9704
P98191-P60761,-45.5472,-7.5132,-1.0317
O88786-Q8R4B8,-155.7309,-29.7873,10.3275
Q60843-Q9EST8,-210.2587,-30.5474,-84.5663
Q9Z0L4-P70340,-77.0587,-9.7902,2.0975
Q99LQ1-Q52KF3,-84.8723,-15.4462,-23.6715
Q80UF7-Q9EST8,-251.4717,-38.4502,42.6056
Q8BGR3-Q01815,-244.1509,-44.2903,179.7479
Q8BXK4-Q8R2S1,-241.3762,-41.6774,-89.5545
Q8CIW5-Q8R4B8,-144.0753,-22.3062,34.7356
Q01063-Q8R071,-153.2325,-25.7913,-34.8134
Q8VCM7-Q9JHH6,-58.092,-8.9635,15.2575
Q52KF3-Q9Z2B5,-122.0105,-18.2207,-9.4393
Q8CG03-Q9JHB2,-0.6855,0,0.4065
P0C605-P60954,-214.2003,-33.1025,-10.2938
Q62165-Q8VDB2,-258.223,-35.3874,19.2957
Q8R0S6-P25799,-147.7873,-24.3514,-37.955
P47811-Q7TS72,-212.0652,-34.6323,-72.0473
O70145-Q61462,-141.8812,-23.4197,-54.6144
Q61288-P27038,-82.4448,-17.7357,-33.7943
Q06194-P20352,-97.558,-13.3697,56.6467
Q5EG47-Q8R4B8,-220.7936,-36.6169,87.2926
Q8R526-O35245,0,0,0
P10749-P42227,-85.1387,-13.1466,19.3302
Q923E4-P09671,-65.9476,-9.5659,29.8377
P55772-Q61503,-70.6092,-7.966,31.0797
P23188-P04202,-250.1911,-41.0347,-173.4807
Q9EQX0-P41160,-106.0422,-18.826,-41.6751
P22272-Q00560,-92.6559,-15.2809,-78.417
P21275-P19788,-119.8581,-19.9962,-54.1026
O70145-P63001,-93.713,-13.7338,-30.5143
O55222-P07214,-105.1493,-17.5781,20.5884
Q62406-Q9QUK6,-103.4929,-17.3887,1.2655
P53566-P37238,-86.0947,-12.0188,-11.5488
P21275-P97466,-164.0902,-22.6711,-104.1219
Q9JIW5-P04202,-95.3627,-12.0697,20.9385
Q62406-Q8R4K2,-96.3464,-25.3233,-58.7251
Q64280-P43021,-101.0985,-14.4559,-4.4628
Q8CFD5-P17742,-67.0181,-11.6224,-9.0161
P70671-P22366,-133.4063,-20.9578,30.3371
Q9R1A8-Q8K4K4,-159.0019,-23.0672,-20.7687
P47811-P02340,-163.4414,-26.915,-67.0622
Q9DCJ1-Q9JLN9,-101.4028,-13.9396,-34.3596
Q8VII8-Q9WVC6,-172.9826,-27.7357,-12.7099
O54957-P48025,-96.2951,-16.4759,-100.2796
P34152-Q9QUI0,-145.3038,-21.9097,22.8935
Q9JLN9-Q921J2,-169.2298,-23.8592,6.0523
Q9WVH4-Q8VDQ8,-243.5013,-34.0604,-136.0194
P11103-P59941,-281.4192,-39.4431,90.6222
O70468-Q91Z83,-160.3879,-53.8692,278.1091
Q01279-P54763,-217.2178,-30.2385,48.3746
Q8BWG9-P83093,-214.0245,-32.626,-128.5161
A0A2R8VHR8-P20029,-94.965,-12.5407,-70.4852
Q9DBD0-O54709,-64.1648,-10.8999,-16.6747
Q61411-Q99N57,-120.068,-20.1142,-52.2268
P06880-P05017,-74.3232,-9.7068,-7.2999
P21237-Q01147,-108.1198,-20.0194,-129.5571
P63001-Q0KL02,-169.067,-23.6465,-39.8204
P63001-Q60610,-193.0253,-28.1036,-111.7831
Q61288-P97454,-201.2661,-29.1547,-74.4308
O35607-P37238,-225.4473,-40.0852,-68.1424
Q64729-Q91W90,-229.6469,-32.6003,-22.6754
P35951-Q8C142,-182.5376,-29.6877,-26.3763
P97471-P97454,-112.9769,-17.4307,-93.3732
P05480-P48025,0,0,0
Q01149-P09055,-87.1598,-10.9758,-13.987
P08121-P09055,0,0,0
Q04857-P09055,-174.943,-24.746,17.6181
Q02788-P09055,-159.8453,-21.3306,30.6411
E9PWQ3-P09055,0,0,0
P41731-P40240,-99.2636,-12.326,-32.0039
B2RWS6-P42227,-606.0733,-94.9353,102.3899
Q3UIK4-Q8C3P7,-497.6016,-78.2446,-338.992
P28843-P48756,-163.7894,-26.6485,-72.8621
P63085-Q63844,-85.3268,-16.0279,16.9848
P27005-Q9QUK6,-40.2927,-8.8613,-6.7964
P25799-P42227,-217.1581,-32.0205,19.2319
Q9WV60-P47811,-205.3496,-31.8514,-50.0648
P31750-P47811,-166.0251,-30.8635,-37.3098
P07214-P04202,-130.1796,-18.6768,8.9419
O35607-P20067,-233.9239,-35.6904,-68.2054
Q9QUR7-P98083,-144.1587,-22.0876,-26.8169
P19221-O08675,-255.793,-36.7309,-147.8984
O35598-Q01705,-207.5546,-34.7313,-3.8039
Q60967-O08530,-164.138,-32.9283,-19.3286
Q60843-Q9WVS8,-281.6516,-41.5882,-78.8229
Q61221-P52480,-32.1193,-4.0619,-2.4801
P35917-O35375,-425.4567,-74.2512,-117.6924
P54763-Q9JLN9,0,0,0
P23299-P97414,-160.9011,-23.9074,-53.7361
Q9JJY9-P42227,360.2021,-24.8703,526.325
Q99MK8-P70296,-70.9841,-10.0861,-34.0133
O55143-P63166,-69.3013,-11.5423,45.6989
P42227-P04202,-65.4681,-10.4501,-31.5725
Q99PR8-P47811,-78.2003,-13.2297,-31.9868
Q08369-Q6P9Z1,-37.8047,-5.8011,-40.6674
Q8BSY0-E9Q9K5,-242.8501,-36.7078,-121.7159
O55003-P02340,-56.4411,-8.7655,-16.1878
O35716-P42227,-151.1845,-21.2403,-78.3101
Q6R891-O08849,-109.8857,-17.9069,-16.3992
P11247-Q9Z0J4,-105.2746,-14.3009,43.5013
Q9WVG6-Q9Z0Z3,-177.3034,-27.818,6.439
P61014-P63087,-73.0515,-12.4059,-68.4579
P01580-P06804,-21.2654,-2.0288,14.2235
Q8BUN5-P42227,-156.5254,-23.4777,-10.9342
Q8K2Y9-O70458,-129.7507,-18.4611,-45.6284
P42227-P42230,0,0,0
Q61221-P42227,-135.0711,-24.5699,-26.8797
Q60591-P42227,-192.773,-31.5438,-99.973
P63001-P98083,-159.0508,-25.7845,-17.6406
Q60795-P60324,-118.4679,-18.6309,-56.9907
P47873-Q64385,-110.3651,-14.0188,-68.7356
Q61179-P42225,-130.0711,-23.572,-53.0638
Q9R1E0-O70343,-280.2274,-44.2557,-84.7857
Q9WV60-P10637,-311.549,-48.8182,-103.4466
P70236-P47811,-222.9204,-37.3613,-71.6933
Q60795-P26450,-195.9713,-31.7892,-26.9844
Q8R4B8-P42227,-219.9531,-33.3676,12.3922
P49615-P42227,-74.4892,-12.3789,31.1986
Q60769-P70196,-126.8952,-17.6099,-21.3371
P07901-P13609,-103.5719,-15.7168,-50.3097
O35607-Q9CUN6,-546.7008,-93.5485,-219.432
Q91UZ4-P97481,-270.0575,-38.1773,-157.1766
P11152-P37238,-83.8508,-14.2045,-51.9348
P35918-Q9JLN9,0,0,0
P01575-P70671,-60.0014,-10.0424,-18.0561
Q8K1M6-Q811U4,-46.8336,-11.9435,-4.2919
Q8BK64-O35099,-289.7867,-49.1461,-163.5816
Q9EQY0-P20029,-174.1019,-23.402,2.1076
P51637-Q9ET78,-36.7106,-7.7539,-8.8077
P18893-P04202,-32.0747,-4.9274,-5.5176
O35607-P53668,-514.6569,-76.6576,-81.3671
Q8CIZ9-Q8VCM2,-143.8998,-19.9389,-37.3133
P42225-P42227,0,0,0
